seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
3,350,1,0.01,100,23783,1.0,0.9996460676193237,0.00035987794399261475,0.01897044923012143,0.1033145934343338
4,350,1,0.01,100,23783,1.0,0.9993792772293091,0.0006311811739578843,0.025123319326034215,0.10155370831489563
5,350,1,0.01,100,23783,1.0,0.999528706073761,0.0004792269610334188,0.02189125307133922,0.07480008155107498
6,350,1,0.01,100,23783,1.0,0.9994915127754211,0.0005170450313016772,0.022738624217434028,0.10343270748853683
7,350,1,0.01,100,23783,1.0,0.9994606971740723,0.0005484235007315874,0.023418443601819217,0.12823066115379333
8,350,1,0.01,100,23783,1.0,0.9995192885398865,0.0004888511030003428,0.022109977453637145,0.18342262506484985
9,350,1,0.01,100,23783,1.0,0.9996403455734253,0.00036569705116562545,0.01912320713598076,0.152317613363266
10,350,1,0.01,100,23783,1.0,0.9996874332427979,0.00031781080178916454,0.017827248856432238,0.1380588859319687
11,350,1,0.01,100,23783,1.0,0.9995752573013306,0.0004318963619880378,0.02078211639819289,0.1338362693786621
12,350,1,0.01,100,23783,1.0,0.9996165037155151,0.00038997578667476773,0.019747804603924148,0.10163317620754242
13,350,1,0.01,100,23783,1.0,0.9993427395820618,0.0006683734827674925,0.02585292019806452,0.12644585967063904
14,350,1,0.01,100,23783,1.0,0.99955815076828,0.0004493066226132214,0.021196854073499242,0.13427339494228363
15,350,1,0.01,100,23783,1.0,0.9994063377380371,0.0006037070997990668,0.02457045176220956,0.1351677030324936
16,350,1,0.01,100,23783,1.0,0.9994675517082214,0.0005414586630649865,0.02326926434301236,0.15498024225234985
17,350,1,0.01,100,23783,1.0,0.9996713995933533,0.0003341454721521586,0.018279646390238477,0.14256305992603302
18,350,1,0.01,100,23783,1.0,0.9995549321174622,0.0004525823169387877,0.021273982159877535,0.10920342057943344
19,350,1,0.01,100,23783,1.0,0.9995055794715881,0.0005027690203860402,0.02242251146473205,0.13436000049114227
20,350,1,0.01,100,23783,1.0,0.9994168877601624,0.0005929311737418175,0.024350178104930106,0.11412503570318222
21,350,1,0.01,100,23783,1.0,0.9993970990180969,0.0006130727124400437,0.024760305176633905,0.10126565396785736
22,350,1,0.01,100,23783,1.0,0.9996314644813538,0.00037476050783880055,0.019358732082416983,0.12516090273857117
23,350,1,0.01,100,23783,1.0,0.999165415763855,0.0008486569277010858,0.029131716868407976,0.08023805171251297
24,350,1,0.01,100,23783,1.0,0.9995765089988708,0.00043061282485723495,0.020751212611730307,0.1766156107187271
25,350,1,0.01,100,23783,1.0,0.9997336268424988,0.0002708946994971484,0.016458879047406248,0.09778012335300446
26,350,1,0.01,100,23783,1.0,0.9990905523300171,0.0009247974958270788,0.030410483321168687,0.19554737210273743
27,350,1,0.01,100,23783,1.0,0.9994345903396606,0.0005749549600295722,0.02397821844986763,0.11759360879659653
28,350,1,0.01,100,23783,1.0,0.9991458654403687,0.0008685737266205251,0.029471574892097726,0.10651915520429611
29,350,1,0.01,100,23783,1.0,0.9995260834693909,0.0004819173482246697,0.02195261597679579,0.12053830176591873
30,350,1,0.01,100,23783,1.0,0.9994003176689148,0.0006098265876062214,0.024694667189622568,0.1415618509054184
