seed,max_neurons,layers,lr,epoch,Jou_score,Jou_mse,Jou_rmse,Jou_mape
2,390,1,0.01,26,0.9988018274307251,0.0012183625949546695,0.03490505113811853,0.18695129454135895
2,390,1,0.01,27,0.998833179473877,0.0011865177657455206,0.034445867179467564,0.21952934563159943
2,390,1,0.01,28,0.9989696145057678,0.0010477964533492923,0.03236968417129355,0.17809619009494781
2,390,1,0.01,29,0.9989827275276184,0.0010344496695324779,0.03216286165023998,0.17356187105178833
2,390,1,0.01,30,0.9991294145584106,0.0008852720493450761,0.029753521629297532,0.1476811319589615
2,390,1,0.01,31,0.9959461092948914,0.004122286569327116,0.06420503538918981,0.37577980756759644
2,390,1,0.01,32,0.9987247586250305,0.0012967415386810899,0.036010297675541224,0.15927869081497192
2,390,1,0.01,33,0.9990800023078918,0.0009355066576972604,0.03058605332005521,0.12342145293951035
2,390,1,0.01,34,0.9994414448738098,0.0005680037429556251,0.023832829100961243,0.13953953981399536
2,390,1,0.01,35,0.9978922605514526,0.0021433262154459953,0.04629607127441804,0.12912176549434662
2,390,1,0.01,36,0.999337375164032,0.0006738240481354296,0.02595812104400913,0.158335343003273
2,390,1,0.01,37,0.9992731809616089,0.0007390871760435402,0.027186157802152555,0.12363725900650024
2,390,1,0.01,38,0.999498724937439,0.0005097139510326087,0.02257684546238931,0.11512739956378937
2,390,1,0.01,39,0.9989226460456848,0.0010955586330965161,0.03309922405580705,0.15326248109340668
2,390,1,0.01,40,0.9995442628860474,0.0004634398501366377,0.02152765314976618,0.12068673223257065
2,390,1,0.01,41,0.9990345239639282,0.0009817846585065126,0.031333443132003744,0.18821096420288086
2,390,1,0.01,42,0.9985311031341553,0.0014936926309019327,0.03864831989753154,0.10513003170490265
2,390,1,0.01,43,0.9995186924934387,0.0004894037847407162,0.022122472392133666,0.16014161705970764
2,390,1,0.01,44,0.9995071291923523,0.0005012001493014395,0.0223874998448116,0.10832484811544418
2,390,1,0.01,45,0.9991162419319153,0.0008986601606011391,0.029977661026189803,0.18374471366405487
2,390,1,0.01,46,0.999538242816925,0.00046954359277151525,0.021668954584185995,0.13331088423728943
2,390,1,0.01,47,0.9991217255592346,0.0008930760086514056,0.02988437733417589,0.13031482696533203
2,390,1,0.01,48,0.9994772672653198,0.0005315421149134636,0.023055197134560865,0.134384423494339
2,390,1,0.01,49,0.9995691180229187,0.0004381693433970213,0.02093249491572902,0.13032378256320953
2,390,1,0.01,50,0.9991853833198547,0.0008283292991109192,0.028780710538673628,0.13330450654029846
2,390,1,0.01,51,0.9995805621147156,0.00042653680429793894,0.020652767473100037,0.13781312108039856
2,390,1,0.01,52,0.9985036253929138,0.001521590631455183,0.03900757146318113,0.15386568009853363
2,390,1,0.01,53,0.9994879961013794,0.0005206664209254086,0.022818116068716292,0.08351443707942963
2,390,1,0.01,54,0.9994869828224182,0.0005216732388362288,0.022840167224349055,0.1477440595626831
2,390,1,0.01,55,0.9993259310722351,0.0006854500970803201,0.026181101907297947,0.10134832561016083
2,390,1,0.01,56,0.9969514608383179,0.003099995432421565,0.055677602610219895,0.27098801732063293
2,390,1,0.01,57,0.9992133975028992,0.0007998727378435433,0.0282820214596401,0.17682303488254547
2,390,1,0.01,58,0.9994254112243652,0.0005842712125740945,0.024171702723931026,0.12574531137943268
2,390,1,0.01,59,0.9991487264633179,0.0008656359277665615,0.029421691449788564,0.13764826953411102
2,390,1,0.01,60,0.9995894432067871,0.000417499482864514,0.020432804087166155,0.14594416320323944
2,390,1,0.01,61,0.9996708631515503,0.0003346711746416986,0.01829402018807508,0.1327693909406662
2,390,1,0.01,62,0.9995077252388,0.0005005685379728675,0.022373389058720352,0.1297331303358078
2,390,1,0.01,63,0.9995437264442444,0.00046396226389333606,0.02153978328334192,0.08266846090555191
2,390,1,0.01,64,0.9996078014373779,0.00039882565033622086,0.019970619678322976,0.11053140461444855
2,390,1,0.01,65,0.9995845556259155,0.0004224612202960998,0.020553861444898857,0.1398971676826477
2,390,1,0.01,66,0.9987717270851135,0.0012489670189097524,0.035340727481331685,0.28395891189575195
2,390,1,0.01,67,0.9993595480918884,0.0006512350519187748,0.02551930743415218,0.22161690890789032
2,390,1,0.01,68,0.9993308782577515,0.0006804161239415407,0.026084787212885995,0.14148575067520142
