seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
30,350,1,0.01,100,11523,0.5,0.9975665807723999,0.002374654170125723,0.048730423455226844,0.1956571638584137
1,350,1,0.01,100,23046,1.0,0.9985540509223938,0.0014110584743320942,0.03756405827825442,0.15780918300151825
2,350,1,0.01,100,23046,1.0,0.9983811974525452,0.001579716568812728,0.039745648426119905,0.18771664798259735
3,350,1,0.01,100,23046,1.0,0.9983213543891907,0.0016380924498662353,0.040473354813583655,0.14935536682605743
4,350,1,0.01,100,23046,1.0,0.9986453056335449,0.0013219575630500913,0.036358734343347146,0.13115808367729187
5,350,1,0.01,100,23046,1.0,0.9969472289085388,0.002979065990075469,0.05458082071639697,0.20697197318077087
6,350,1,0.01,100,23046,1.0,0.9955393075942993,0.00435297517105937,0.06597708064971783,0.22368115186691284
7,350,1,0.01,100,23046,1.0,0.9976513385772705,0.002291921293362975,0.04787401480305339,0.1635715514421463
8,350,1,0.01,100,23046,1.0,0.9974788427352905,0.002460296032950282,0.04960137128094628,0.15615807473659515
9,350,1,0.01,100,23046,1.0,0.9962648153305054,0.003645010758191347,0.06037392448889957,0.1667861044406891
10,350,1,0.01,100,23046,1.0,0.9973118901252747,0.00262318248860538,0.05121701366348276,0.21984899044036865
11,350,1,0.01,100,23046,1.0,0.9986855387687683,0.0012827105820178986,0.03581494914163496,0.14053912460803986
12,350,1,0.01,100,23046,1.0,0.9984632134437561,0.0014996890677139163,0.038725819135480094,0.14685437083244324
13,350,1,0.01,100,23046,1.0,0.9978466629981995,0.0021013200748711824,0.04584015788444868,0.18435493111610413
14,350,1,0.01,100,23046,1.0,0.9987174868583679,0.0012515685521066189,0.035377514781378,0.13752704858779907
15,350,1,0.01,100,23046,1.0,0.9972825050354004,0.002651890506967902,0.05149650965811083,0.1881645917892456
16,350,1,0.01,100,23046,1.0,0.994444727897644,0.005421134177595377,0.07362835172401577,0.18132294714450836
17,350,1,0.01,100,23046,1.0,0.9983329772949219,0.0016267572063952684,0.04033307831538858,0.14625053107738495
18,350,1,0.01,100,23046,1.0,0.997867226600647,0.0020812677685171366,0.04562091371856921,0.15724033117294312
19,350,1,0.01,100,23046,1.0,0.9976634979248047,0.0022800860460847616,0.04775024655522484,0.1665278822183609
20,350,1,0.01,100,23046,1.0,0.998383641242981,0.0015773405320942402,0.03971574665160206,0.17722779512405396
21,350,1,0.01,100,23046,1.0,0.9982101917266846,0.0017465971177443862,0.04179230931336992,0.15453529357910156
22,350,1,0.01,100,23046,1.0,0.997186005115509,0.0027460623532533646,0.05240288497070905,0.20034953951835632
23,350,1,0.01,100,23046,1.0,0.9984806776046753,0.0014826066326349974,0.03850463131410295,0.15229737758636475
24,350,1,0.01,100,23046,1.0,0.9979029297828674,0.0020464116241782904,0.045237281352644196,0.13842657208442688
25,350,1,0.01,100,23046,1.0,0.9975823760032654,0.002359267557039857,0.048572292071096014,0.16165508329868317
26,350,1,0.01,100,23046,1.0,0.998502254486084,0.0014615984400734305,0.03823085717157582,0.13489030301570892
27,350,1,0.01,100,23046,1.0,0.9977017045021057,0.0022427865769714117,0.04735806770732323,0.15618711709976196
28,350,1,0.01,100,23046,1.0,0.9975622892379761,0.0023788257967680693,0.048773207776073836,0.19729292392730713
29,350,1,0.01,100,23046,1.0,0.997772216796875,0.002174015622586012,0.04662634043741812,0.1738615483045578
30,350,1,0.01,100,23046,1.0,0.9983841776847839,0.0015768109587952495,0.03970907904743259,0.13174109160900116
