seed,max_neurons,layers,lr,unlock_layers,epoch,Hys_score,Hys_mse,Hys_rmse,Hys_mape
2,380,2,0.01,4,89,0.9969140887260437,0.0030079644639045,0.05484491283523477,0.7274117469787598
2,380,2,0.01,4,90,0.995995044708252,0.003903784090653062,0.06248026961091847,1.0321569442749023
2,380,2,0.01,4,91,0.9981998801231384,0.001754624187014997,0.04188823447001553,0.5724182724952698
2,380,2,0.01,4,92,0.9981570243835449,0.0017964141443371773,0.04238412608910531,0.3419364392757416
2,380,2,0.01,4,93,0.9980186820030212,0.0019312644144520164,0.04394615357971635,0.6187717318534851
2,380,2,0.01,4,94,0.9982185363769531,0.001736487029120326,0.04167117743861248,0.5104403495788574
2,380,2,0.01,4,95,0.9980931878089905,0.001858650241047144,0.04311206607258743,0.49176761507987976
2,380,2,0.01,4,96,0.9963512420654297,0.003556561656296253,0.05963691521445633,0.7585991024971008
2,380,2,0.01,4,97,0.9979267716407776,0.002020875457674265,0.044954148392270375,0.7290668487548828
2,380,2,0.01,4,98,0.9976964592933655,0.0022453356068581343,0.04738497237371923,0.3435056507587433
2,380,2,0.01,4,99,0.9954379200935364,0.004446851089596748,0.06668471406249522,0.42476633191108704
2,380,2,0.01,4,100,0.9970481395721436,0.0028773180674761534,0.05364063820906825,1.2018091678619385
3,380,2,0.01,4,1,0.9753913879394531,0.02398698776960373,0.15487733136131876,6.747581481933594
3,380,2,0.01,4,2,0.9918676614761353,0.007926885038614273,0.08903305587597381,1.5682443380355835
3,380,2,0.01,4,3,0.9955294132232666,0.004357642959803343,0.06601244549176574,0.7937414050102234
3,380,2,0.01,4,4,0.9953386783599854,0.004543600603938103,0.0674062356458073,1.0359770059585571
3,380,2,0.01,4,5,0.9960168600082397,0.003882533637806773,0.06230998024238792,0.9091421961784363
3,380,2,0.01,4,6,0.995102047920227,0.004774254746735096,0.06909598213163408,1.5774905681610107
3,380,2,0.01,4,7,0.9962668418884277,0.0036388272419571877,0.060322692595383934,0.853745698928833
3,380,2,0.01,4,8,0.9968022108078003,0.0031170158181339502,0.05583024107178788,0.4814181923866272
3,380,2,0.01,4,9,0.9930624961853027,0.006762265227735043,0.08223299354720733,1.8306169509887695
3,380,2,0.01,4,10,0.9951180219650269,0.004758653696626425,0.06898299570637988,0.9181171655654907
3,380,2,0.01,4,11,0.996342658996582,0.0035649484489113092,0.05970718925649833,0.7463923692703247
