seed,max_neurons,layers,lr,epoch,n_samples,data_fraction,Jou_score,Jou_mse,Jou_rmse,Jou_mape
3,390,2,0.01,100,23046,1.0,0.9982163310050964,0.0017406113911420107,0.04172063507596703,0.1583615392446518
4,390,2,0.01,100,23046,1.0,0.9835984110832214,0.0160055048763752,0.12651286446988386,0.3778058588504791
5,390,2,0.01,100,23046,1.0,0.998357892036438,0.0016024457290768623,0.040030559939586936,0.14975915849208832
6,390,2,0.01,100,23046,1.0,0.9963815808296204,0.003531016642227769,0.059422358100531224,0.1594974398612976
7,390,2,0.01,100,23046,1.0,0.9971392750740051,0.0027916491962969303,0.052836059621218255,0.17336124181747437
8,390,2,0.01,100,23046,1.0,0.9964223504066467,0.0034912442788481712,0.059086752143337265,0.17986316978931427
9,390,2,0.01,100,23046,1.0,0.9954929947853088,0.004398159682750702,0.06631862244310192,0.15040817856788635
10,390,2,0.01,100,23046,1.0,0.987544596195221,0.012154633179306984,0.11024805295018586,0.2909151613712311
11,390,2,0.01,100,23046,1.0,0.9948561787605286,0.005019630771130323,0.07084935265145563,0.3483840227127075
12,390,2,0.01,100,23046,1.0,0.9949448108673096,0.0049331216141581535,0.0702361845074044,0.22863300144672394
13,390,2,0.01,100,23046,1.0,0.9984940886497498,0.0014695620629936457,0.0383348674576246,0.14839114248752594
14,390,2,0.01,100,23046,1.0,0.9953910112380981,0.004497664514929056,0.0670646293878454,0.1579601764678955
15,390,2,0.01,100,23046,1.0,0.9981626868247986,0.001792948693037033,0.042343224877623965,0.15952157974243164
16,390,2,0.01,100,23046,1.0,0.9974974393844604,0.002442113822326064,0.049417748049927004,0.18998107314109802
17,390,2,0.01,100,23046,1.0,0.9983001947402954,0.0016587360296398401,0.0407275831549067,0.15777023136615753
18,390,2,0.01,100,23046,1.0,0.9965500235557556,0.0033666843082755804,0.058023135974157584,0.21465525031089783
19,390,2,0.01,100,23046,1.0,0.9982351064682007,0.0017222565365955234,0.041500078754088204,0.141609326004982
20,390,2,0.01,100,23046,1.0,0.9980289936065674,0.001923399860970676,0.04385658286928743,0.14744281768798828
21,390,2,0.01,100,23046,1.0,0.9978637099266052,0.0020846878178417683,0.045658381682247215,0.19373738765716553
22,390,2,0.01,100,23046,1.0,0.9981706738471985,0.0017851691227406263,0.04225126178873983,0.19098985195159912
23,390,2,0.01,100,23046,1.0,0.998151957988739,0.0018034426029771566,0.042466958956077334,0.14736540615558624
24,390,2,0.01,100,23046,1.0,0.994766354560852,0.0051072440110147,0.07146498451000112,0.21033956110477448
25,390,2,0.01,100,23046,1.0,0.998166561126709,0.0017891561146825552,0.04229841740163047,0.2016618251800537
26,390,2,0.01,100,23046,1.0,0.9978533387184143,0.0020948208402842283,0.045769212799481575,0.1943277269601822
27,390,2,0.01,100,23046,1.0,0.9975519180297852,0.0023889541625976562,0.04887692873532109,0.17432066798210144
28,390,2,0.01,100,23046,1.0,0.9981712698936462,0.0017845884431153536,0.04224438948683427,0.155741348862648
29,390,2,0.01,100,23046,1.0,0.9986710548400879,0.0012968522496521473,0.03601183485539368,0.13176381587982178
30,390,2,0.01,100,23046,1.0,0.9972221851348877,0.002710714004933834,0.05206451771536767,0.17071369290351868
